source_file,symbol,timeframe,pivot_id,pivot_index,confirmation_index,pivot_timestamp,confirmation_timestamp,swept_index,resolved_index,target,swing_size_atr,distance_previous_pivot,bars_previous_pivot,distance_equal_level_atr,bars_since_equal_level,liquidity_imbalance_100,active_bsl_count,active_ssl_count,active_fvg_count_50,active_ob_count_50,distance_fvg_atr,fvg_size_atr,distance_ob_atr,distance_last_structure_event_atr,bars_since_structure_event,previous_pivot_type,last_structure_event
2026_06_29.csv,MARKET,1,12,2285,2285,2026-06-02T15:05:00-05:00,2026-06-02T15:05:00-05:00,3022,3022,SWEEP,13.1656210115146,164.75,85,6.53286505427206,259,-0.6,1,4,2,1,3.57609432634465,1.01888721029931,4.55502517545575,3.99563611882083,7,LOW,BOS_UP
2026_06_29.csv,MARKET,1,13,2425,2425,2026-06-02T18:25:00-05:00,2026-06-02T18:25:00-05:00,3287,3289,RUN,13.5239063325043,202,140,0.401700188094188,1524,-0.6,1,4,6,1,0,0.652762805653056,0,2.49388866775142,2,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,14,2735,2735,2026-06-02T23:35:00-05:00,2026-06-02T23:35:00-05:00,2891,2893,RUN,43.1053272827703,169.25,310,1.7191194041873,424,-0.333333333333333,2,4,3,0,0,2.48317247271498,6.17609563726547,33.6183350152182,312,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,15,2832,2832,2026-06-03T01:12:00-05:00,2026-06-03T01:12:00-05:00,3277,3278,GRAB,7.56693913036988,60.25,97,0.0313980876778833,205,-0.428571428571429,2,5,4,0,0,1.09893306872592,3.10841068011045,9.01125116355251,409,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,16,3184,3184,2026-06-03T07:04:00-05:00,2026-06-03T07:04:00-05:00,3271,3271,SWEEP,17.9490403214556,128.75,352,2.47452788897737,51,-0.666666666666667,1,5,2,0,1.60321525201351,1.04557516435663,11.1179492476589,9.54958650112393,293,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,17,3235,3235,2026-06-03T07:55:00-05:00,2026-06-03T07:55:00-05:00,3275,3277,RUN,10.4981719225814,99,51,0.212084281264271,273,-0.714285714285714,1,6,3,0,0,0.927868730531184,0,3.23428528928013,344,HIGH,CHOCH_UP
2026_06_29.csv,MARKET,1,18,3272,3272,2026-06-03T08:32:00-05:00,2026-06-03T08:32:00-05:00,14391,14392,GRAB,7.11537334409389,107.75,37,1.74995260898829,139,-0.714285714285714,1,6,2,0,1.10610212077562,0.907994278248641,5.8441813545458,5.10127694506964,381,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,19,3463,3463,2026-06-03T11:43:00-05:00,2026-06-03T11:43:00-05:00,3703,3705,GRAB,16.1975715881308,302,191,0.0536343430070555,3113,-0.6,1,4,0,0,0,0.509526258567028,1.68948180472225,10.4184711291205,188,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,20,3648,3648,2026-06-03T14:48:00-05:00,2026-06-03T14:48:00-05:00,14301,14301,SWEEP,15.1930324080048,189,185,0.522511696571592,1198,-0.333333333333333,2,4,2,0,0,0.120579622285752,0.020096603714292,0.422028678000132,373,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,21,3771,3771,2026-06-03T17:51:00-05:00,2026-06-03T17:51:00-05:00,3975,3977,RUN,19.7797823838376,326.25,123,5.78994396216549,2716,-0.2,2,3,1,0,0,0.348609191439283,9.57917430389683,8.32114983044203,67,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,22,3912,3912,2026-06-03T20:12:00-05:00,2026-06-03T20:12:00-05:00,4254,4254,SWEEP,16.6110894363132,162.5,141,0.357777310935977,2264,0,3,3,3,0,0,1.58444237700218,0,2.58110774318097,208,LOW,BOS_DOWN
2026_06_29.csv,MARKET,1,23,3976,3976,2026-06-03T21:16:00-05:00,2026-06-03T21:16:00-05:00,4346,4348,GRAB,12.6989748331826,178.5,64,7.06091457811412,125,-0.142857142857143,3,4,9,1,0,0.177856790380708,3.1124938316624,1.13828345843653,1,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,24,4265,4265,2026-06-04T02:05:00-05:00,2026-06-04T02:05:00-05:00,4910,4910,SWEEP,23.0670032820205,192,289,0.480562568375428,3566,0,3,3,4,1,0,1.11130093936818,0,1.62189866826707,1,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,25,4538,4538,2026-06-04T06:38:00-05:00,2026-06-04T06:38:00-05:00,4686,4687,GRAB,19.7956499208716,380.25,273,12.3120873275112,181,0.5,3,1,2,0,1.45766784427194,1.34053382107151,10.2947791501706,9.80021327443543,192,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,26,4657,4657,2026-06-04T08:37:00-05:00,2026-06-04T08:37:00-05:00,4740,4742,RUN,7.24929819409767,200.25,119,1.31229492901893,300,0.6,4,1,1,0,0,0.181006197106059,0,0.434414873054542,311,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,27,4687,4687,2026-06-04T09:07:00-05:00,2026-06-04T09:07:00-05:00,5266,5266,SWEEP,6.0810028428629,213.5,30,2.05073632171489,105,0.6,4,1,4,1,1.17490101764916,0.071206122281767,2.34980203529831,0.377392448093365,1,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,28,5010,5010,2026-06-04T14:30:00-05:00,2026-06-04T14:30:00-05:00,13995,13996,GRAB,42.0147497386632,452.25,323,0.719987419512748,63,0.5,3,1,2,0,0,0.418057211329983,0,22.1802576011185,270,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,29,5306,5306,2026-06-04T20:26:00-05:00,2026-06-04T20:26:00-05:00,5976,5977,GRAB,33.9747511978024,551,296,6.56680762716145,27,0.5,3,1,2,1,3.2525737308241,0.385376034457831,6.87510845472771,6.08894134443374,35,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,30,5376,5376,2026-06-04T21:36:00-05:00,2026-06-04T21:36:00-05:00,5773,5774,GRAB,20.6471383252061,196.75,70,2.7284655474224,794,0.6,4,1,5,0,0,2.78093603871899,0,10.2842162941306,105,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,31,5660,5660,2026-06-05T02:20:00-05:00,2026-06-05T02:20:00-05:00,5974,5975,GRAB,14.642003523051,187,284,7.57547508478709,381,0.333333333333333,4,2,2,0,1.15491739018718,0.274048194281703,7.96697250518952,6.96865408316332,389,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,32,5774,5774,2026-06-05T04:14:00-05:00,2026-06-05T04:14:00-05:00,13368,13370,RUN,10.8826907453065,197,114,1.49153629504201,1207,0.333333333333333,4,2,1,1,0,0.731957626270617,0,0.55242085001556,1,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,33,6468,6468,2026-06-05T15:48:00-05:00,2026-06-05T15:48:00-05:00,8936,8938,RUN,81.3547732587974,1477.75,694,49.2037412282526,290,0.6,4,1,5,0,1.83051680653359,0.0825797055579064,73.2757253983823,70.5093052621924,494,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,34,6640,6640,2026-06-07T19:40:00-05:00,2026-06-07T19:40:00-05:00,7270,7272,RUN,31.5678863287661,506.25,172,21.3570391458813,114,0.666666666666667,5,1,7,0,0.48326146972432,0.982112019117167,51.4283738264688,48.294968813095,666,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,35,6949,6949,2026-06-08T00:49:00-05:00,2026-06-08T00:49:00-05:00,8906,8908,RUN,17.3590375413941,314.75,309,1.53046319864555,423,0.428571428571429,5,2,2,0,0,0.289547091635645,62.8455068416795,60.074127536024,975,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,36,7402,7402,2026-06-08T08:22:00-05:00,2026-06-08T08:22:00-05:00,7486,7488,RUN,41.9175932879562,631.5,453,4.69623076028963,1224,0.428571428571429,5,2,2,0,0.215727914783623,0.381672464617178,24.2776876406492,21.0251744639115,132,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,37,7440,7440,2026-06-08T09:00:00-05:00,2026-06-08T09:00:00-05:00,7875,7876,GRAB,6.02085192249527,272.75,38,0.860910082409957,118,0.25,5,3,1,0,0,0.419417732456133,2.05293942728528,0.971283169898413,170,HIGH,CHOCH_UP
2026_06_29.csv,MARKET,1,38,7520,7520,2026-06-08T10:20:00-05:00,2026-06-08T10:20:00-05:00,8765,8765,SWEEP,21.4119719120409,411.5,80,3.04398628640193,1431,0.25,5,3,2,1,0,0.520339536137082,10.0165360706388,7.21971106390201,34,LOW,BOS_UP
2026_06_29.csv,MARKET,1,39,7875,7875,2026-06-08T17:15:00-05:00,2026-06-08T17:15:00-05:00,8013,8014,GRAB,23.8213840725203,421.75,355,2.78175024439033,553,0.111111111111111,5,4,1,0,0,1.07316253083079,4.67390523296041,15.9844734855323,389,HIGH,BOS_UP
2026_06_29.csv,MARKET,1,40,7960,7960,2026-06-08T18:40:00-05:00,2026-06-08T18:40:00-05:00,8079,8081,RUN,12.1000579088097,160.75,85,0.752725219832641,316,0.333333333333333,6,3,3,0,0,1.09145156875733,3.44371788073433,9.20206581245404,474,LOW,BOS_UP
2026_06_29.csv,MARKET,1,41,8036,8036,2026-06-08T19:56:00-05:00,2026-06-08T19:56:00-05:00,8864,8866,RUN,10.0262936463162,178.5,76,1.10935181800977,147,0.333333333333333,6,3,1,1,0,2.21870363601954,3.06124932058393,0.997012393401188,23,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,42,8408,8408,2026-06-09T02:08:00-05:00,2026-06-09T02:08:00-05:00,8548,8548,SWEEP,32.9817454355385,385.75,372,1.21837944901212,2230,0.333333333333333,6,3,2,0,0,2.26575827360148,11.8631683193285,17.7199397058078,329,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,43,8461,8461,2026-06-09T03:01:00-05:00,2026-06-09T03:01:00-05:00,8830,8833,RUN,9.2658116550106,123.25,53,0.902147990751539,1035,0.2,6,4,1,0,0,0.751789992292949,1.16527448805407,6.31503593526077,382,HIGH,CHOCH_UP
2026_06_29.csv,MARKET,1,44,8790,8790,2026-06-09T08:30:00-05:00,2026-06-09T08:30:00-05:00,8803,8805,RUN,11.306567548207,182,329,3.16832387339865,209,0.111111111111111,5,4,0,0,0.0931859962764309,0.621239975176206,4.08465283678356,3.64978485416021,220,LOW,BOS_UP
2026_06_29.csv,MARKET,1,45,8794,8794,2026-06-09T08:34:00-05:00,2026-06-09T08:34:00-05:00,8820,8820,SWEEP,5.28221980781958,114.75,4,0.678978145231711,1228,0,5,5,0,0,0,0.943664540830514,1.85280476919162,2.57781533104921,224,HIGH,BOS_UP
2026_06_29.csv,MARKET,1,46,8810,8810,2026-06-09T08:50:00-05:00,2026-06-09T08:50:00-05:00,13368,13370,RUN,7.76633434534569,215,16,1.6887261890461,2721,0,5,5,5,1,0,0.559898522571433,5.52674025505996,3.62127915405072,7,LOW,BOS_UP
2026_06_29.csv,MARKET,1,48,9184,9184,2026-06-09T15:04:00-05:00,2026-06-09T15:04:00-05:00,10212,10213,GRAB,23.1535189047832,968.5,204,0.0956263042014795,2345,0.714285714285714,6,1,3,0,0,0.657430841385172,0.693290705460727,10.4471737340116,355,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,49,9337,9337,2026-06-09T18:37:00-05:00,2026-06-09T18:37:00-05:00,9404,9404,SWEEP,12.5558716327125,216,153,0.276112917849001,180,0.5,6,2,2,0,0,0.653951647537109,14.2416136574748,37.9582600748206,508,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,50,9366,9366,2026-06-09T19:06:00-05:00,2026-06-09T19:06:00-05:00,10211,10211,SWEEP,9.53904807204248,188.75,29,0.505380030306886,137,0.555555555555556,7,2,5,0,0,1.40242958410161,2.84276267047623,23.4622679069972,537,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,51,9683,9683,2026-06-10T00:23:00-05:00,2026-06-10T00:23:00-05:00,9855,9856,GRAB,17.2485399141839,315.25,317,0.177819999115298,515,0.555555555555556,7,2,2,0,0,0.615530766168338,7.71465226930983,6.9213015040262,177,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,52,9758,9758,2026-06-10T01:38:00-05:00,2026-06-10T01:38:00-05:00,10166,10166,SWEEP,10.2198294714929,160.25,75,0.669630012172705,185,0.6,8,2,1,0,0,1.16388073544303,0,2.15238218198369,252,LOW,BOS_DOWN
2026_06_29.csv,MARKET,1,53,10048,10048,2026-06-10T06:40:00-05:00,2026-06-10T06:40:00-05:00,10478,10480,GRAB,12.4463994343539,404,290,5.1988363973941,108,0.6,8,2,1,0,0.138635637263843,1.33244251370249,7.97925112251894,7.50943035179147,193,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,54,10223,10223,2026-06-10T09:35:00-05:00,2026-06-10T09:35:00-05:00,11781,11781,SWEEP,11.342452794333,640,175,0.88169847893448,3384,0.5,6,2,1,0,0,0.735487173382531,0.203809698648171,4.1825294679103,52,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,56,11245,11245,2026-06-11T03:37:00-05:00,2026-06-11T03:37:00-05:00,11559,11561,RUN,48.0168670715185,670.25,558,0.644762109128932,4719,0.555555555555556,7,2,2,0,0,2.00592656173446,0,23.3547163973369,767,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,57,11482,11482,2026-06-11T07:34:00-05:00,2026-06-11T07:34:00-05:00,11626,11627,GRAB,8.13852809703248,298.5,237,0.122691378347223,1012,0.4,7,3,1,0,0,0.524846451818677,0,0.749780645455253,1004,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,58,11572,11572,2026-06-11T09:04:00-05:00,2026-06-11T09:04:00-05:00,11777,11779,RUN,7.73427336264342,412,90,0.384836417315995,2314,0.4,7,3,2,1,0,0.248735733143265,0.619492769337944,2.13067967635929,13,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,60,12144,12144,2026-06-11T19:36:00-05:00,2026-06-11T19:36:00-05:00,12682,12683,GRAB,67.5767587479222,1068,515,0.158185296694575,4578,0.333333333333333,6,3,3,0,0,0.727652364795043,0,37.7113747319866,367,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,61,12545,12545,2026-06-12T02:17:00-05:00,2026-06-12T02:17:00-05:00,12933,12934,GRAB,23.5224535387566,385.5,401,3.64582775341299,5706,0.2,6,4,3,0,0,0.2440721508561,1.31188781085154,12.8442969388022,768,HIGH,CHOCH_UP
2026_06_29.csv,MARKET,1,62,12684,12684,2026-06-12T04:36:00-05:00,2026-06-12T04:36:00-05:00,13013,13013,SWEEP,21.0489470369215,415,139,0,6506,0.2,6,4,5,1,0,0.634004428822936,0,1.49625045202213,2,LOW,BOS_UP
2026_06_29.csv,MARKET,1,63,12933,12933,2026-06-12T08:45:00-05:00,2026-06-12T08:45:00-05:00,25849,25850,GRAB,7.60391127253058,445,249,0.508351371590527,6094,0.0909090909090909,6,5,1,0,0,0.170874410618665,0,7.09983176120551,251,HIGH,BOS_UP
2026_06_29.csv,MARKET,1,64,13033,13033,2026-06-12T10:25:00-05:00,2026-06-12T10:25:00-05:00,13368,13370,RUN,16.1026182468747,530,100,1.26086539102887,6944,0.2,6,4,2,1,0,0.751961889830471,1.96725383299083,2.58249537921576,15,LOW,BOS_UP
2026_06_29.csv,MARKET,1,65,13283,13283,2026-06-12T14:35:00-05:00,2026-06-12T14:35:00-05:00,22662,22662,SWEEP,8.33095644142962,179.5,250,0.545341159815031,538,0.0909090909090909,6,5,3,0,0,1.94930457125373,0.510532149614071,4.38593528532089,265,HIGH,BOS_UP
2026_06_29.csv,MARKET,1,66,14014,14014,2026-06-15T03:46:00-05:00,2026-06-15T03:46:00-05:00,14295,14295,SWEEP,114.048251307286,1047.75,731,1.25178228588288,13150,-0.25,3,5,2,0,0,0.489827850997648,1.76882279526929,94.5095625841574,646,LOW,BOS_UP
2026_06_29.csv,MARKET,1,67,14073,14073,2026-06-15T04:45:00-05:00,2026-06-15T04:45:00-05:00,15796,15796,SWEEP,12.4490309519751,118.75,59,0.262084862146843,290,-0.333333333333333,3,6,2,0,0,0.209667889717475,1.25800733830485,78.5730416716236,705,HIGH,BOS_UP
2026_06_29.csv,MARKET,1,68,14478,14478,2026-06-15T11:30:00-05:00,2026-06-15T11:30:00-05:00,15400,15402,RUN,33.003521013721,405.5,405,9.17668802539345,54,-0.714285714285714,1,6,1,0,0.874939213064121,0.0610422706788921,9.11564575471456,23.3384948228964,182,LOW,BOS_UP
2026_06_29.csv,MARKET,1,69,14685,14685,2026-06-15T14:57:00-05:00,2026-06-15T14:57:00-05:00,14759,14759,SWEEP,6.33610384991407,100,207,0.807853240864044,261,-0.75,1,7,0,0,0,0.253444153996563,0.760332461989689,11.8326739397145,389,HIGH,BOS_UP
2026_06_29.csv,MARKET,1,70,14688,14688,2026-06-15T15:00:00-05:00,2026-06-15T15:00:00-05:00,15376,15376,SWEEP,4.30507832537082,79,3,1.68933453274045,129,-0.555555555555556,2,7,1,0,0,0.054494662346466,4.95901427352841,14.4819565185733,392,LOW,BOS_UP
2026_06_29.csv,MARKET,1,71,14937,14937,2026-06-15T20:09:00-05:00,2026-06-15T20:09:00-05:00,15682,15682,SWEEP,11.1699910570407,138.5,249,0.746010233051452,12612,-0.555555555555556,2,7,4,0,0,3.85102579764398,0.947634620362655,4.79866041800664,177,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,73,16087,16087,2026-06-16T15:19:00-05:00,2026-06-16T15:19:00-05:00,17330,17332,RUN,47.010743456463,703.25,539,0.919157799539803,11520,-0.714285714285714,1,6,2,0,0,0.434510959782452,0.668478399665312,32.3042186638262,360,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,74,16736,16736,2026-06-17T03:08:00-05:00,2026-06-17T03:08:00-05:00,18433,18435,RUN,36.8865739350768,312.25,649,0.118131541825706,2497,-0.5,2,6,1,0,0,0.945052334605651,0.413460396389972,20.2004936521958,1009,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,75,16965,16965,2026-06-17T06:57:00-05:00,2026-06-17T06:57:00-05:00,17085,17087,RUN,18.0735720514496,196.75,229,1.19418773402208,12608,-0.555555555555556,2,7,3,0,0,1.05639684163492,0.275581784774327,33.7817337835862,1238,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,76,17073,17073,2026-06-17T08:45:00-05:00,2026-06-17T08:45:00-05:00,17112,17112,SWEEP,5.22261568155197,154.5,108,0.0591558410531777,16374,-0.4,3,7,3,0,0,0.684517589329627,0,7.20856177405151,1346,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,77,17090,17090,2026-06-17T09:02:00-05:00,2026-06-17T09:02:00-05:00,17135,17135,SWEEP,6.16755665648077,222.25,17,0.173440850857164,3612,-0.4,3,7,3,1,0,0.971268764800121,0.173440850857164,1.88009882329166,5,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,78,17112,17112,2026-06-17T09:24:00-05:00,2026-06-17T09:24:00-05:00,18430,18430,SWEEP,6.64440228422427,225.75,22,0.154520983354053,16413,-0.272727272727273,4,7,2,0,0,0.16923726748301,0,4.65034578475054,27,LOW,BOS_DOWN
2026_06_29.csv,MARKET,1,80,17135,17135,2026-06-17T09:47:00-05:00,2026-06-17T09:47:00-05:00,17330,17332,RUN,6.28640986205677,261,23,0.0301073269255593,12568,-0.272727272727273,4,7,1,0,0,0.132472238472461,0.319137665410928,2.48084373866608,50,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,81,17334,17334,2026-06-17T13:06:00-05:00,2026-06-17T13:06:00-05:00,17420,17420,SWEEP,4.50387984526941,214.5,199,1.8582441319643,12055,-0.2,4,6,4,1,0,12.3253028865881,0.881878571101702,4.50387984526941,4,LOW,BOS_DOWN
2026_06_29.csv,MARKET,1,82,17372,17372,2026-06-17T13:44:00-05:00,2026-06-17T13:44:00-05:00,18405,18407,GRAB,8.35951070846086,449.75,38,0.0325272790212485,3451,-0.0909090909090909,5,6,3,0,0,0.0975818370637454,0.0278805248753558,4.37259565128497,42,LOW,BOS_DOWN
2026_06_29.csv,MARKET,1,83,17441,17441,2026-06-17T14:53:00-05:00,2026-06-17T14:53:00-05:00,22002,22002,SWEEP,12.0572534933566,597,69,2.45386314814543,11352,-0.0909090909090909,5,6,3,0,0,11.8552894482417,2.87798764288662,2.97392056431617,19,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,84,17701,17701,2026-06-17T20:13:00-05:00,2026-06-17T20:13:00-05:00,18053,18053,SWEEP,36.2526696698026,515.25,260,0.0527695337260591,4191,0,6,6,2,0,0,6.27957451340104,1.24887896485007,25.8922512149197,279,LOW,BOS_DOWN
2026_06_29.csv,MARKET,1,85,17913,17913,2026-06-17T23:45:00-05:00,2026-06-17T23:45:00-05:00,21811,21811,SWEEP,15.3920434826383,154.25,212,0.199572686971,13346,-0.0769230769230769,6,7,4,0,0,0.598718060912999,0.773344162012623,21.3293309200256,491,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,86,18118,18118,2026-06-18T03:10:00-05:00,2026-06-18T03:10:00-05:00,18397,18398,GRAB,16.6933372605924,216,205,0.0386419843995193,14019,-0.0769230769230769,6,7,5,1,0,1.75821029017813,1.41043243058246,4.77228507334064,11,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,87,18329,18329,2026-06-18T06:41:00-05:00,2026-06-18T06:41:00-05:00,20124,20124,SWEEP,10.797104083066,145,211,0.409545327288709,13175,-0.142857142857143,6,8,3,0,0,0.614317990933064,0.111694180169648,6.19902699941546,222,HIGH,CHOCH_UP
2026_06_29.csv,MARKET,1,88,18682,18682,2026-06-18T12:34:00-05:00,2026-06-18T12:34:00-05:00,18812,18814,RUN,29.57853575915,381.75,353,0.0387407148122462,16371,-0.6,2,8,2,0,0,0.987888227712279,1.35592501842862,18.3437284635986,285,LOW,BOS_UP
2026_06_29.csv,MARKET,1,89,18780,18780,2026-06-18T14:12:00-05:00,2026-06-18T14:12:00-05:00,19020,19022,RUN,6.41114054167787,91.5,98,0,17942,-0.636363636363636,2,9,1,0,0,0.490469768215793,1.33127508515715,10.1772476904777,383,HIGH,BOS_UP
2026_06_29.csv,MARKET,1,90,18815,18815,2026-06-18T14:47:00-05:00,2026-06-18T14:47:00-05:00,20813,20815,RUN,9.28015926547273,138,35,0.134495061818445,15682,-0.636363636363636,2,9,5,1,0,0.487544599091865,0,3.12701018727886,3,LOW,BOS_UP
2026_06_29.csv,MARKET,1,91,19350,19350,2026-06-19T00:42:00-05:00,2026-06-19T00:42:00-05:00,20124,20126,GRAB,29.7567422184466,395.25,535,0.338786438919696,1554,-0.636363636363636,2,9,0,0,0,0.338786438919696,0.244679094775336,19.3672914249093,330,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,92,19548,19548,2026-06-19T04:00:00-05:00,2026-06-19T04:00:00-05:00,19784,19784,SWEEP,36.317398701737,278,198,0.16329765603299,16212,-0.5,3,9,1,0,0,0.457233436892372,0,2.71074109014763,528,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,93,19765,19765,2026-06-19T07:37:00-05:00,2026-06-19T07:37:00-05:00,20037,20037,SWEEP,14.3579181125685,140.75,217,0.229522669650296,18117,-0.538461538461538,3,10,3,0,0,3.87638286520501,0,12.2412090480158,745,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,94,19917,19917,2026-06-19T10:09:00-05:00,2026-06-19T10:09:00-05:00,20532,20534,RUN,25.9407531030192,179.75,152,0.432947200606719,16955,-0.538461538461538,3,10,1,0,0,1.84002560257856,0,5.62831360788735,93,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,95,20147,20147,2026-06-21T18:59:00-05:00,2026-06-21T18:59:00-05:00,21740,21740,SWEEP,24.6621588779503,367.5,230,0.0167769788285376,2250,-0.454545454545455,3,8,4,0,0,0.0671079153141506,0,12.5995111002318,107,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,96,20245,20245,2026-06-21T20:37:00-05:00,2026-06-21T20:37:00-05:00,20461,20461,SWEEP,35.5268385823111,321.5,98,0,0,-0.333333333333333,4,8,1,0,0,0.303884311357249,0.221006771896181,14.7798278705571,205,LOW,CHOCH_DOWN
2026_06_29.csv,MARKET,1,97,20432,20432,2026-06-21T23:44:00-05:00,2026-06-21T23:44:00-05:00,21109,21109,SWEEP,13.8078308738935,135,187,0.178990400217138,6544,-0.384615384615385,4,9,2,0,0,2.7615661747787,0,0.127850285869384,392,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,99,21112,21112,2026-06-22T11:04:00-05:00,2026-06-22T11:04:00-05:00,21549,21551,RUN,16.3527735899483,465,114,0.061542696306257,20762,-0.636363636363636,2,9,2,1,0,0.58905152178846,0.527508825482203,0.738512355675084,1,HIGH,CHOCH_DOWN
2026_06_29.csv,MARKET,1,101,22339,22339,2026-06-23T08:31:00-05:00,2026-06-23T08:31:00-05:00,22653,22655,RUN,32.8394121609182,1084.75,929,0.95362201711816,14773,-0.333333333333333,3,6,0,0,0,0.605474296582958,0.0681158583655828,26.8376481960396,790,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,102,22388,22388,2026-06-23T09:20:00-05:00,2026-06-23T09:20:00-05:00,24149,24151,RUN,11.7225025207069,430.5,49,0.871359072387037,4925,-0.2,4,6,2,0,0,0.313144666639092,0.503754463723756,12.4168667815153,839,LOW,BOS_DOWN
2026_06_29.csv,MARKET,1,103,22662,22662,2026-06-23T13:54:00-05:00,2026-06-23T13:54:00-05:00,23736,23736,SWEEP,20.9948270467211,469.75,274,0.379895752841149,9917,-0.111111111111111,4,5,3,1,0,1.87713195521509,0.636884056233691,1.75422450576648,9,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,104,22804,22804,2026-06-23T17:16:00-05:00,2026-06-23T17:16:00-05:00,22910,22910,SWEEP,17.1534359509294,226.25,142,0.151632582991641,16715,0,5,5,2,0,0,1.72482063152992,8.20711355442258,14.1776465097185,151,LOW,BOS_DOWN
2026_06_29.csv,MARKET,1,105,22856,22856,2026-06-23T18:08:00-05:00,2026-06-23T18:08:00-05:00,23736,23736,SWEEP,13.3981888877716,218,52,1.02944799940447,10111,-0.0909090909090909,5,6,10,0,0,2.58130244626792,0.368757492323988,1.90524704367394,203,HIGH,BOS_DOWN
2026_06_29.csv,MARKET,1,106,22950,22950,2026-06-23T19:42:00-05:00,2026-06-23T19:42:00-05:00,23807,23807,SWEEP,15.7693663329538,306.25,94,0,374,-0.0909090909090909,5,6,2,1,0,0.45055332379868,7.22172613288742,4.54415209431241,35,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,107,23094,23094,2026-06-23T22:06:00-05:00,2026-06-23T22:06:00-05:00,23730,23730,SWEEP,16.7771996990905,275.25,144,1.92000650507303,15528,-0.166666666666667,5,7,6,0,0,1.67619615522248,0.13714332179093,11.3981338555129,179,HIGH,CHOCH_UP
2026_06_29.csv,MARKET,1,108,23247,23247,2026-06-24T00:39:00-05:00,2026-06-24T00:39:00-05:00,23807,23810,GRAB,19.3232956798194,267.75,153,0.0902114644249274,687,-0.0769230769230769,6,7,2,0,0,0.631480250974492,9.58045752192729,5.82766060185031,332,LOW,CHOCH_UP
2026_06_29.csv,MARKET,1,109,23388,23388,2026-06-24T03:00:00-05:00,2026-06-24T03:00:00-05:00,23493,23493,SWEEP,9.23079758247529,121.25,141,0.875498327410028,484,-0.142857142857143,6,8,1,0,0,0.32355372969501,0.875498327410028,3.0832767182701,473,HIGH,CHOCH_UP
