tsne_x,tsne_y,tsne_seed,tsne_perplexity,tsne_iterations,target,dataset_date,source_file,symbol,timeframe,pivot_id,pivot_timestamp,confirmation_timestamp,pivot_index,confirmation_index,confirmation_delay,pivot_side,structure_type,structure_mode,source,candle_direction,pivot_price,pivot_volume,atr_14,range_atr_ratio,body_atr_ratio,volume_ratio_20,volume_zscore_20,previous_pivot_type,distance_previous_pivot,bars_previous_pivot,swing_size_atr,liquidity_type,last_structure_event,last_structure_event_direction,bars_since_structure_event,distance_last_structure_event_atr,bos_count_previous_20,choch_count_previous_20,near_equal_level,equal_level_type,distance_equal_level_atr,bars_since_equal_level,inside_fvg,nearest_fvg_type,distance_fvg_atr,fvg_size_atr,bars_since_fvg,fvg_mitigated,active_fvg_count_50,inside_order_block,nearest_ob_type,distance_ob_atr,ob_size_atr,bars_since_ob,ob_invalidated,active_ob_count_50,active_bsl_count,active_ssl_count,distance_nearest_bsl_atr,distance_nearest_ssl_atr,liquidity_imbalance_100
0.0246551181830448,-20.3889522018232,42,30,750,GRAB,2026-03,2026_03.csv,MARKET,1,14,2026-04-03T06:08:00-05:00,2026-04-03T06:08:00-05:00,3122,3122,0,LOW,LL,external,ChartPrimeLow,1,24114.25,52,4.36179434493485,1.08900136603551,0.573158613702898,1.64296998420221,0.740844186168917,HIGH,79.25,317,18.1691280543819,SSL,CHOCH_DOWN,DOWN,251,8.31079989869202,0,0,0,EQH,3.78284685043913,2901,1,BULLISH_FVG,0,3.55358340495797,920,1,2,0,BULLISH_OB,9.11322195787607,1.77679170247898,2722,1,0,3,2,18.1691280543819,0,0.2
-8.17756594645774,-27.2582013924019,42,30,750,RUN,2026-03,2026_03.csv,MARKET,1,15,2026-04-03T07:30:00-05:00,2026-04-03T07:30:00-05:00,3204,3204,0,HIGH,HH,external,ChartPrimeHigh,1,24245.25,859,14.5279525173028,6.45307725836409,3.08026887799246,13.1045003813883,17.4663358473566,LOW,131,82,9.01709995568742,BSL,CHOCH_DOWN,DOWN,333,6.52191008245331,0,0,1,EQH,0.137665648178434,2413,1,BEARISH_FVG,0,0.671120034869866,2420,1,0,0,BULLISH_OB,0.56787079873604,0.757161064981387,2611,1,0,4,2,0,9.01709995568742,0.333333333333333
-1.39835911393487,-23.1629587890504,42,30,750,SWEEP,2026-03,2026_03.csv,MARKET,1,16,2026-04-05T17:11:00-05:00,2026-04-05T17:11:00-05:00,3260,3260,0,LOW,LL,external,ChartPrimeLow,-1,23981.5,720,19.7563164707752,1.42992242717863,0.316354519287307,2.36881065964797,1.44833386774982,HIGH,263.75,56,13.3501607139243,SSL,BOS_DOWN,DOWN,28,6.7193699896624,0,0,1,EQH,0.27839197697283,2080,0,BEARISH_FVG,0.27839197697283,0.202466892343876,2093,1,4,0,BULLISH_OB,6.25116530111718,0.860484292461474,1342,0,0,3,2,13.3501607139243,0,0.2
-9.76622887439125,-20.2341980735433,42,30,750,SWEEP,2026-03,2026_03.csv,MARKET,1,17,2026-04-05T21:24:00-05:00,2026-04-05T21:24:00-05:00,3513,3513,0,HIGH,HH,external,ChartPrimeHigh,1,24326.75,284,13.5514461975091,0.940858991296706,0.368964310312434,1.20696982575436,0.355166046715103,LOW,345.25,253,25.4769856270735,BSL,CHOCH_UP,UP,14,6.01411825809267,0,1,1,EQH,0.0368964310312434,2843,1,BEARISH_FVG,0,0.424308956859299,2759,1,4,0,BULLISH_OB,6.62290937010818,0.811721482687354,2920,1,1,2,2,0,25.4769856270735,0
-3.79353090803494,-24.2860905113734,42,30,750,RUN,2026-03,2026_03.csv,MARKET,1,18,2026-04-05T22:19:00-05:00,2026-04-05T22:19:00-05:00,3568,3568,0,LOW,HL,external,ChartPrimeLow,-1,24120.5,1174,14.4805562568016,5.19662357339725,2.72779576277995,8.15844336344684,9.79946520010344,HIGH,206.25,55,14.2432373689459,SSL,CHOCH_UP,UP,69,8.61500054194427,0,0,1,EQL,0.535200434469484,356,1,BULLISH_FVG,0,2.39976969004059,197,1,5,0,BEARISH_OB,0.345290602883538,0.638787615334545,336,1,0,2,3,14.2432373689459,0,-0.2
-7.9753323769423,-27.3197078513624,42,30,750,RUN,2026-03,2026_03.csv,MARKET,1,19,2026-04-06T01:50:00-05:00,2026-04-06T01:50:00-05:00,3779,3779,0,HIGH,LH,external,ChartPrimeHigh,1,24290.75,1032,11.0859823221778,5.4798932773389,2.07469210500074,16.2647754137116,29.6226252438283,LOW,170.25,211,15.3572317772337,BSL,CHOCH_UP,UP,280,4.10428220771885,0,0,0,EQH,2.25510011413123,86,1,BEARISH_FVG,0,0.699081035380683,249,1,1,0,BULLISH_OB,4.84846524538215,0.992244050217743,3186,1,0,3,3,0,15.3572317772337,0
-2.78536894718723,-21.7367843180013,42,30,750,SWEEP,2026-03,2026_03.csv,MARKET,1,20,2026-04-06T02:11:00-05:00,2026-04-06T02:11:00-05:00,3800,3800,0,LOW,HL,external,ChartPrimeLow,-1,24207.25,321,11.5918439591436,1.57438282160488,1.38028082990017,2.20618556701031,1.72521674483522,HIGH,83.5,21,7.20334058104151,SSL,CHOCH_UP,UP,301,3.2781669710129,0,0,1,EQL,0.0215668879671902,1355,1,BULLISH_FVG,0,0.0215668879671902,199,1,3,1,BEARISH_OB,0,1.33714705396579,2657,1,0,3,4,7.20334058104151,0,-0.142857142857143
-15.3773716427302,-19.5824914553787,42,30,750,SWEEP,2026-03,2026_03.csv,MARKET,1,21,2026-04-06T04:05:00-05:00,2026-04-06T04:05:00-05:00,3914,3914,0,HIGH,HH,external,ChartPrimeHigh,1,24398.25,221,8.43994617069235,1.74764147800128,0.207347294000152,2.4678950307091,3.8194663011501,LOW,191,114,22.6304760880165,BSL,BOS_UP,UP,77,12.7370480600093,0,0,0,EQL,7.46450258400545,3175,0,BEARISH_FVG,1.59953626800117,0.651662924000476,13,1,3,0,BULLISH_OB,13.5664372360099,0.947873344000693,77,0,0,1,4,0,22.6304760880165,-0.6
-2.13153303279493,-20.2104148300973,42,30,750,GRAB,2026-03,2026_03.csv,MARKET,1,22,2026-04-06T08:29:00-05:00,2026-04-06T08:29:00-05:00,4178,4178,0,LOW,HL,external,ChartPrimeLow,-1,24257.25,1025,10.639291239575,1.64484640996622,0.91641442840975,3.97826508829808,7.4105938866558,HIGH,141,264,13.2527625031564,SSL,BOS_UP,UP,341,3.14870598479247,0,0,1,EQL,0.093991223426641,3563,1,BULLISH_FVG,0,0.164484640996622,352,1,2,0,BULLISH_OB,1.73883763339286,0.751929787413128,341,1,0,1,5,13.2527625031564,0,-0.666666666666667
-6.4667594046731,-20.6676241291176,42,30,750,SWEEP,2026-03,2026_03.csv,MARKET,1,23,2026-04-06T08:35:00-05:00,2026-04-06T08:35:00-05:00,4184,4184,0,HIGH,LH,external,ChartPrimeHigh,-1,24373.75,2153,23.9060352402594,2.07060683641253,1.2444556239045,2.37821716558047,1.10416598934257,LOW,116.5,6,4.87324639276889,BSL,BOS_UP,UP,347,3.47192661459071,0,0,0,EQL,1.61047198387641,3445,1,BEARISH_FVG,0,0.125491323418941,282,1,0,0,BULLISH_OB,3.76473970256824,0.334643529117177,347,1,0,2,5,0,4.87324639276889,-0.428571428571429
