dataset_date,source_file,pivot_id,symbol,timeframe,pivot_index,confirmation_index,confirmation_delay,pivot_timestamp,confirmation_timestamp,pivot_side,structure_type,structure_mode,source,pivot_open,pivot_high,pivot_low,pivot_close,pivot_price,pivot_volume,pivot_range,pivot_body,upper_wick,lower_wick,candle_direction,close_position,confirm_open,confirm_high,confirm_low,confirm_close,confirm_volume,atr_14,range_atr_ratio,body_atr_ratio,price_to_confirm_close,volume_mean_20,volume_std_20,volume_ratio_20,volume_zscore_20,previous_pivot_type,previous_pivot_price,distance_previous_pivot,bars_previous_pivot,swing_size_atr,liquidity_type,liquidity_state,swept_index,resolved_index,last_structure_event,last_structure_event_direction,bars_since_structure_event,distance_last_structure_event_atr,bos_count_previous_20,choch_count_previous_20,near_equal_level,equal_level_type,distance_equal_level_atr,bars_since_equal_level,inside_fvg,nearest_fvg_type,distance_fvg_atr,fvg_size_atr,bars_since_fvg,fvg_mitigated,active_fvg_count_50,inside_order_block,nearest_ob_type,distance_ob_atr,ob_size_atr,bars_since_ob,ob_invalidated,active_ob_count_50,bsl_count_previous_100,ssl_count_previous_100,active_bsl_count,active_ssl_count,distance_nearest_bsl_atr,distance_nearest_ssl_atr,equal_levels_previous_100,liquidity_imbalance_100,target
2026-06-29,2026_06_29.csv,11,MARKET,1,2200,2200,0,2026-06-02T13:40:00-05:00,2026-06-02T13:40:00-05:00,LOW,HL,external,ChartPrimeLow,30609,30611.5,30598.5,30610.75,30598.5,1157,13,1.75,0.75,10.5,1,0.942307692307692,30609,30611.5,30598.5,30610.75,1157,9.64544874547847,1.34778591883494,0.181432719843165,-1.27002903890215,527.25,196.374355504989,2.19440493124704,3.20688512703482,HIGH,30713.25,114.75,153,11.8968026297161,SSL,Resolved,2423,2425,BOS_UP,UP,282,1.29594799887975,0,0,0,EQL,1.89208407836443,1336,0,BEARISH_FVG,0.0777568799327849,0.311027519731139,238,1,3,0,BEARISH_OB,1.81432719843165,0.440622319619114,2059,1,0,0,1,1,4,11.8968026297161,0,1,-0.6,RUN
2026-06-29,2026_06_29.csv,12,MARKET,1,2285,2285,0,2026-06-02T15:05:00-05:00,2026-06-02T15:05:00-05:00,HIGH,HH,external,ChartPrimeHigh,30732.75,30763.25,30732.75,30752.5,30763.25,2330,30.5,19.75,10.75,0,1,0.647540983606557,30732.75,30763.25,30732.75,30752.5,2330,12.5136520226361,2.43733803248071,1.57827626693423,0.859061765546479,1598.05,1354.78605229756,1.45802697037014,0.540269807737317,LOW,30598.5,164.75,85,13.1656210115146,BSL,Resolved,3022,3022,BOS_UP,UP,7,3.99563611882083,1,0,0,EQH,6.53286505427206,259,0,BULLISH_FVG,3.57609432634465,1.01888721029931,0,0,2,0,BULLISH_OB,4.55502517545575,0.899018126734687,7,0,1,1,1,1,4,0,13.1656210115146,1,-0.6,SWEEP
2026-06-29,2026_06_29.csv,13,MARKET,1,2425,2425,0,2026-06-02T18:25:00-05:00,2026-06-02T18:25:00-05:00,LOW,LL,external,ChartPrimeLow,30592.25,30593.75,30561.25,30576.25,30561.25,1410,32.5,16,1.5,15,-1,0.461538461538462,30592.25,30593.75,30561.25,30576.25,1410,14.9365127969349,2.17587601884352,1.0712005015845,-1.00425047023547,336.35,248.518465108732,4.19206184034488,4.32020212071669,HIGH,30763.25,202,140,13.5239063325043,SSL,Resolved,3287,3289,CHOCH_DOWN,DOWN,2,2.49388866775142,0,1,1,EQL,0.401700188094188,1524,1,BEARISH_FVG,0,0.652762805653056,477,1,6,1,BULLISH_OB,0,1.87460087777288,507,0,1,0,1,1,4,13.5239063325043,0,0,-0.6,RUN
2026-06-29,2026_06_29.csv,14,MARKET,1,2735,2735,0,2026-06-02T23:35:00-05:00,2026-06-02T23:35:00-05:00,HIGH,LH,external,ChartPrimeHigh,30728.5,30730.5,30727.5,30728.5,30730.5,84,3,0,2,1,0,0.333333333333333,30728.5,30730.5,30727.5,30728.5,84,3.92642883534377,0.764053068527687,0,0.509368712351791,43.4,23.7453153274493,1.93548387096774,1.70981094334287,LOW,30561.25,169.25,310,43.1053272827703,BSL,Resolved,2891,2893,CHOCH_DOWN,DOWN,312,33.6183350152182,0,0,0,EQL,1.7191194041873,424,1,BEARISH_FVG,0,2.48317247271498,345,1,3,0,BULLISH_OB,6.17609563726547,2.86519900697883,457,1,0,1,0,2,4,0,43.1053272827703,0,-0.333333333333333,RUN
2026-06-29,2026_06_29.csv,15,MARKET,1,2832,2832,0,2026-06-03T01:12:00-05:00,2026-06-03T01:12:00-05:00,LOW,HL,external,ChartPrimeLow,30682.75,30682.75,30670.25,30677,30670.25,264,12.5,5.75,0,6.75,-1,0.54,30682.75,30682.75,30670.25,30677,264,7.96226835738468,1.56990438389417,0.722156016591316,-0.847748367302849,83.3,47.1943852592657,3.16926770708283,3.82884529605188,HIGH,30730.5,60.25,97,7.56693913036988,SSL,Resolved,3277,3278,CHOCH_DOWN,DOWN,409,9.01125116355251,0,0,1,EQL,0.0313980876778833,205,1,BULLISH_FVG,0,1.09893306872592,386,1,4,0,BULLISH_OB,3.10841068011045,1.41291394550475,554,1,0,1,1,2,5,7.56693913036988,0,0,-0.428571428571429,GRAB
2026-06-29,2026_06_29.csv,16,MARKET,1,3184,3184,0,2026-06-03T07:04:00-05:00,2026-06-03T07:04:00-05:00,HIGH,HH,external,ChartPrimeHigh,30788.5,30799,30788,30793.75,30799,289,11,5.25,5.25,0.5,1,0.522727272727273,30788.5,30799,30788,30793.75,289,7.17308545159918,1.5335102410564,0.731902615049644,0.731902615049644,134.55,73.9942396406639,2.14790040876997,2.08732464513523,LOW,30670.25,128.75,352,17.9490403214556,BSL,Resolved,3271,3271,CHOCH_UP,UP,293,9.54958650112393,0,0,0,EQH,2.47452788897737,51,0,BULLISH_FVG,1.60321525201351,1.04557516435663,31,1,2,0,BULLISH_OB,11.1179492476589,0.941017647920971,293,1,0,1,0,1,5,0,17.9490403214556,3,-0.666666666666667,SWEEP
2026-06-29,2026_06_29.csv,17,MARKET,1,3235,3235,0,2026-06-03T07:55:00-05:00,2026-06-03T07:55:00-05:00,LOW,HL,external,ChartPrimeLow,30712.5,30713,30700,30707.25,30700,630,13,5.25,0.5,7.25,-1,0.557692307692308,30712.5,30713,30700,30707.25,630,9.43021325332391,1.37854782821776,0.55672123831871,-0.768805519582981,278.1,84.5244934915318,2.26537216828479,4.16329025426524,HIGH,30799,99,51,10.4981719225814,SSL,Resolved,3275,3277,CHOCH_UP,UP,344,3.23428528928013,0,0,1,EQL,0.212084281264271,273,1,BULLISH_FVG,0,0.927868730531184,348,1,3,1,BULLISH_OB,0,1.19297408211152,957,1,0,1,1,1,6,10.4981719225814,0,2,-0.714285714285714,RUN
2026-06-29,2026_06_29.csv,18,MARKET,1,3272,3272,0,2026-06-03T08:32:00-05:00,2026-06-03T08:32:00-05:00,HIGH,HH,external,ChartPrimeHigh,30797.25,30807.75,30783.25,30792.75,30807.75,2890,24.5,4.5,10.5,9.5,-1,0.387755102040816,30797.25,30807.75,30783.25,30792.75,2890,15.1432672312884,1.61788071397031,0.297161763790464,0.990539212634881,931.7,1539.58959141714,3.10185682086508,1.27196235342008,LOW,30700,107.75,37,7.11537334409389,BSL,Resolved,14391,14392,CHOCH_UP,UP,381,5.10127694506964,0,0,0,EQH,1.74995260898829,139,0,BEARISH_FVG,1.10610212077562,0.907994278248641,75,1,2,0,BULLISH_OB,5.8441813545458,0.445742645685696,381,1,0,2,1,1,6,0,7.11537334409389,0,-0.714285714285714,GRAB
2026-06-29,2026_06_29.csv,19,MARKET,1,3463,3463,0,2026-06-03T11:43:00-05:00,2026-06-03T11:43:00-05:00,LOW,LL,external,ChartPrimeLow,30511,30528,30505.75,30521.75,30505.75,1240,22.25,10.75,6.25,5.25,1,0.719101123595506,30511,30528,30505.75,30521.75,1240,18.6447701963731,1.19336413190699,0.576569187325847,-0.858149488112889,1130.7,411.924398403396,1.09666578225878,0.265339951757271,HIGH,30807.75,302,191,16.1975715881308,SSL,Resolved,3703,3705,CHOCH_DOWN,DOWN,188,10.4184711291205,0,0,1,EQH,0.0536343430070555,3113,1,BEARISH_FVG,0,0.509526258567028,1593,1,0,0,BULLISH_OB,1.68948180472225,1.50176160419756,1545,1,0,0,1,1,4,16.1975715881308,0,1,-0.6,GRAB
2026-06-29,2026_06_29.csv,20,MARKET,1,3648,3648,0,2026-06-03T14:48:00-05:00,2026-06-03T14:48:00-05:00,HIGH,LH,external,ChartPrimeHigh,30690.5,30694.75,30682,30684.25,30694.75,859,12.75,6.25,4.25,2.25,-1,0.176470588235294,30690.5,30694.75,30682,30684.25,859,12.4399129103695,1.02492678942889,0.5024150928573,0.844057356000264,800.05,138.123305419469,1.07368289481907,0.426792566402706,LOW,30505.75,189,185,15.1930324080048,BSL,Resolved,14301,14301,CHOCH_DOWN,DOWN,373,0.422028678000132,0,0,1,EQH,0.522511696571592,1198,1,BEARISH_FVG,0,0.120579622285752,298,1,2,0,BULLISH_OB,0.020096603714292,0.90434716714314,1370,1,0,1,0,2,4,0,15.1930324080048,1,-0.333333333333333,SWEEP
2026-06-29,2026_06_29.csv,21,MARKET,1,3771,3771,0,2026-06-03T17:51:00-05:00,2026-06-03T17:51:00-05:00,LOW,LL,external,ChartPrimeLow,30391.25,30399.25,30368.5,30392.5,30368.5,578,30.75,1.25,6.75,22.75,1,0.780487804878049,30391.25,30399.25,30368.5,30392.5,578,16.4941147313423,1.86430132813182,0.0757846068346268,-1.45506445122484,205.65,163.783172212532,2.81060053488938,2.27343258144263,HIGH,30694.75,326.25,123,19.7797823838376,SSL,Resolved,3975,3977,BOS_DOWN,DOWN,67,8.32114983044203,0,0,0,EQH,5.78994396216549,2716,1,BULLISH_FVG,0,0.348609191439283,2514,1,1,0,BEARISH_OB,9.57917430389683,0.666904540144716,67,0,0,0,1,2,3,19.7797823838376,0,0,-0.2,RUN
2026-06-29,2026_06_29.csv,22,MARKET,1,3912,3912,0,2026-06-03T20:12:00-05:00,2026-06-03T20:12:00-05:00,HIGH,LH,external,ChartPrimeHigh,30524,30531,30524,30528.75,30531,222,7,4.75,2.25,0,1,0.678571428571429,30524,30531,30524,30528.75,222,9.78262146038187,0.715554621871953,0.48555492198454,0.229999699887413,139.9,77.592460973989,1.58684774839171,1.05809248694306,LOW,30368.5,162.5,141,16.6110894363132,BSL,Resolved,4254,4254,BOS_DOWN,DOWN,208,2.58110774318097,0,0,1,EQL,0.357777310935977,2264,1,BEARISH_FVG,0,1.58444237700218,449,1,3,1,BEARISH_OB,0,1.12444297722735,208,0,0,1,0,3,3,0,16.6110894363132,1,0,SWEEP
2026-06-29,2026_06_29.csv,23,MARKET,1,3976,3976,0,2026-06-03T21:16:00-05:00,2026-06-03T21:16:00-05:00,LOW,LL,external,ChartPrimeLow,30365.25,30370,30352.5,30367.75,30352.5,476,17.5,2.5,2.25,12.75,1,0.871428571428571,30365.25,30370,30352.5,30367.75,476,14.0562527562128,1.24499753266496,0.177856790380708,-1.08492642132232,218.1,195.554826071872,2.18248509857863,1.31881173776409,HIGH,30531,178.5,64,12.6989748331826,SSL,Resolved,4346,4348,BOS_DOWN,DOWN,1,1.13828345843653,1,0,0,EQH,7.06091457811412,125,1,BEARISH_FVG,0,0.177856790380708,2749,1,9,0,BEARISH_OB,3.1124938316624,0.711427161522833,1,0,1,1,1,3,4,12.6989748331826,0,0,-0.142857142857143,GRAB
2026-06-29,2026_06_29.csv,24,MARKET,1,4265,4265,0,2026-06-04T02:05:00-05:00,2026-06-04T02:05:00-05:00,HIGH,HH,external,ChartPrimeHigh,30540.25,30544.5,30536,30539.75,30544.5,184,8.5,0.5,4.25,3.75,-1,0.441176470588235,30540.25,30544.5,30536,30539.75,184,8.32357795473387,1.02119545779778,0.0600703210469285,0.57066804994582,121.6,94.7319375923453,1.51315789473684,0.658700767512246,LOW,30352.5,192,289,23.0670032820205,BSL,Resolved,4910,4910,CHOCH_UP,UP,1,1.62189866826707,0,1,1,EQH,0.480562568375428,3566,1,BEARISH_FVG,0,1.11130093936818,566,1,4,1,BULLISH_OB,0,3.36393797862799,2347,1,1,1,0,3,3,0,23.0670032820205,1,0,SWEEP
2026-06-29,2026_06_29.csv,25,MARKET,1,4538,4538,0,2026-06-04T06:38:00-05:00,2026-06-04T06:38:00-05:00,LOW,LL,external,ChartPrimeLow,30167.75,30195.5,30164.25,30194,30164.25,1185,31.25,26.25,1.5,3.5,1,0.952,30167.75,30195.5,30164.25,30194,1185,19.2087656389136,1.62686143333922,1.36656360400494,-1.54877208453893,427.55,284.977275409812,2.77160566015671,2.65793122946644,HIGH,30544.5,380.25,273,19.7956499208716,SSL,Resolved,4686,4687,CHOCH_DOWN,DOWN,192,9.80021327443543,0,0,0,EQH,12.3120873275112,181,0,BEARISH_FVG,1.45766784427194,1.34053382107151,0,1,2,0,BEARISH_OB,10.2947791501706,1.18435512347095,192,1,0,0,1,3,1,19.7956499208716,0,0,0.5,GRAB
2026-06-29,2026_06_29.csv,26,MARKET,1,4657,4657,0,2026-06-04T08:37:00-05:00,2026-06-04T08:37:00-05:00,HIGH,LH,external,ChartPrimeHigh,30311.5,30364.5,30311.5,30350.5,30364.5,3556,53,39,14,0,1,0.735849056603774,30311.5,30364.5,30311.5,30350.5,3556,27.6233636192593,1.91866568932423,1.41184833742726,0.506817351896966,2045.7,2048.83479324225,1.73828029525346,0.737150699012669,LOW,30164.25,200.25,119,7.24929819409767,BSL,Resolved,4740,4742,CHOCH_DOWN,DOWN,311,0.434414873054542,0,0,0,EQH,1.31229492901893,300,1,BEARISH_FVG,0,0.181006197106059,288,1,1,1,BEARISH_OB,0,0.823578196832569,311,1,0,1,0,4,1,0,7.24929819409767,2,0.6,RUN
2026-06-29,2026_06_29.csv,27,MARKET,1,4687,4687,0,2026-06-04T09:07:00-05:00,2026-06-04T09:07:00-05:00,LOW,LL,external,ChartPrimeLow,30163.5,30186,30151,30170.25,30151,2487,35,6.75,15.75,12.5,1,0.55,30163.5,30186,30151,30170.25,2487,35.1093406000589,0.996885711944738,0.192256530160771,-0.548287141569606,2588.25,624.807240274951,0.960880904085772,-0.162049978734952,HIGH,30364.5,213.5,30,6.0810028428629,SSL,Resolved,5266,5266,BOS_DOWN,DOWN,1,0.377392448093365,1,0,0,EQL,2.05073632171489,105,0,BULLISH_FVG,1.17490101764916,0.071206122281767,141,1,4,0,BEARISH_OB,2.34980203529831,0.81887040624032,1,0,1,1,1,4,1,6.0810028428629,0,0,0.6,SWEEP
2026-06-29,2026_06_29.csv,28,MARKET,1,5010,5010,0,2026-06-04T14:30:00-05:00,2026-06-04T14:30:00-05:00,HIGH,HH,external,ChartPrimeHigh,30594.25,30603.25,30589.75,30603.25,30603.25,1424,13.5,9,0,4.5,1,1,30594.25,30603.25,30589.75,30603.25,1424,10.7640769685182,1.25417163398995,0.836114422659965,0,829.5,167.147689185343,1.7166968053044,3.55673478285892,LOW,30151,452.25,323,42.0147497386632,BSL,Resolved,13995,13996,CHOCH_UP,UP,270,22.1802576011185,0,0,1,EQH,0.719987419512748,63,1,BULLISH_FVG,0,0.418057211329983,1578,1,2,1,BEARISH_OB,0,0.975466826436626,2587,1,0,1,0,3,1,0,42.0147497386632,1,0.5,GRAB
2026-06-29,2026_06_29.csv,29,MARKET,1,5306,5306,0,2026-06-04T20:26:00-05:00,2026-06-04T20:26:00-05:00,LOW,LL,external,ChartPrimeLow,30058,30076.75,30052.25,30075.25,30052.25,751,24.5,17.25,1.5,5.75,1,0.938775510204082,30058,30076.75,30052.25,30075.25,751,16.2179259766188,1.5106740550747,1.06363785510361,-1.41818380680482,319.9,185.900215169321,2.34760862769616,2.31898601950162,HIGH,30603.25,551,296,33.9747511978024,SSL,Resolved,5976,5977,CHOCH_DOWN,DOWN,35,6.08894134443374,0,0,0,EQH,6.56680762716145,27,0,BEARISH_FVG,3.2525737308241,0.385376034457831,3,0,2,0,BEARISH_OB,6.87510845472771,0.601186613754217,35,0,1,0,1,3,1,33.9747511978024,0,2,0.5,GRAB
2026-06-29,2026_06_29.csv,30,MARKET,1,5376,5376,0,2026-06-04T21:36:00-05:00,2026-06-04T21:36:00-05:00,HIGH,LH,external,ChartPrimeHigh,30242.5,30249,30239.25,30241.75,30249,324,9.75,0.75,6.5,2.5,-1,0.256410256410256,30242.5,30249,30239.25,30241.75,324,9.52916558706866,1.0231745802834,0.078705736944877,0.760822123800477,176.8,89.0014606621712,1.83257918552036,1.65390544048189,LOW,30052.25,196.75,70,20.6471383252061,BSL,Resolved,5773,5774,CHOCH_DOWN,DOWN,105,10.2842162941306,0,0,0,EQL,2.7284655474224,794,1,BULLISH_FVG,0,2.78093603871899,683,1,5,1,BEARISH_OB,0,3.01705324955362,690,1,0,1,1,4,1,0,20.6471383252061,1,0.6,GRAB
2026-06-29,2026_06_29.csv,31,MARKET,1,5660,5660,0,2026-06-05T02:20:00-05:00,2026-06-05T02:20:00-05:00,LOW,HL,external,ChartPrimeLow,30084.5,30084.5,30062,30068,30062,537,22.5,16.5,0,6,-1,0.266666666666667,30084.5,30084.5,30062,30068,537,12.7714762331265,1.76173839181095,1.29194148732803,-0.46979690448292,205.9,59.2426366732609,2.60806216610005,5.58888021520895,HIGH,30249,187,284,14.642003523051,SSL,Resolved,5974,5975,CHOCH_DOWN,DOWN,389,6.96865408316332,0,0,0,EQH,7.57547508478709,381,0,BULLISH_FVG,1.15491739018718,0.274048194281703,351,1,2,0,BEARISH_OB,7.96697250518952,0.763419969784745,389,1,0,0,1,4,2,14.642003523051,0,0,0.333333333333333,GRAB
2026-06-29,2026_06_29.csv,32,MARKET,1,5774,5774,0,2026-06-05T04:14:00-05:00,2026-06-05T04:14:00-05:00,HIGH,HH,external,ChartPrimeHigh,30253,30259,30204.75,30219.75,30259,752,54.25,33.25,6,15,-1,0.276497695852535,30253,30259,30204.75,30219.75,752,18.1021407858127,2.99688311133441,1.83679932630174,2.16825183631107,213.35,326.539932473809,3.52472463088821,1.6495685410335,LOW,30062,197,114,10.8826907453065,BSL,Resolved,13368,13370,CHOCH_UP,UP,1,0.55242085001556,0,1,0,EQH,1.49153629504201,1207,1,BEARISH_FVG,0,0.731957626270617,552,1,1,1,BEARISH_OB,0,1.58820994379473,1088,1,1,1,0,4,2,0,10.8826907453065,0,0.333333333333333,RUN
