dataset_date,source_file,pivot_id,symbol,timeframe,pivot_index,confirmation_index,confirmation_delay,pivot_timestamp,confirmation_timestamp,pivot_side,structure_type,structure_mode,source,pivot_open,pivot_high,pivot_low,pivot_close,pivot_price,pivot_volume,pivot_range,pivot_body,upper_wick,lower_wick,candle_direction,close_position,confirm_open,confirm_high,confirm_low,confirm_close,confirm_volume,atr_14,range_atr_ratio,body_atr_ratio,price_to_confirm_close,volume_mean_20,volume_std_20,volume_ratio_20,volume_zscore_20,previous_pivot_type,previous_pivot_price,distance_previous_pivot,bars_previous_pivot,swing_size_atr,liquidity_type,liquidity_state,swept_index,resolved_index,last_structure_event,last_structure_event_direction,bars_since_structure_event,distance_last_structure_event_atr,bos_count_previous_20,choch_count_previous_20,near_equal_level,equal_level_type,distance_equal_level_atr,bars_since_equal_level,inside_fvg,nearest_fvg_type,distance_fvg_atr,fvg_size_atr,bars_since_fvg,fvg_mitigated,active_fvg_count_50,inside_order_block,nearest_ob_type,distance_ob_atr,ob_size_atr,bars_since_ob,ob_invalidated,active_ob_count_50,bsl_count_previous_100,ssl_count_previous_100,active_bsl_count,active_ssl_count,distance_nearest_bsl_atr,distance_nearest_ssl_atr,equal_levels_previous_100,liquidity_imbalance_100,target
UNKNOWN,2026_03.csv,55,MARKET,1,9813,9813,0,2026-04-10T10:24:00-05:00,2026-04-10T10:24:00-05:00,HIGH,HH,external,ChartPrimeHigh,25388,25393,25382.25,25388.5,25393,1375,10.75,0.5,4.5,5.75,1,0.581395348837209,25388,25393,25382.25,25388.5,1375,11.8614834565626,0.9062947344965,0.0421532434649535,0.379379191184581,877.9,225.380544856915,1.56623761248434,2.20560297391946,LOW,25202.75,190.25,426,16.0393091384148,BSL,Resolved,11258,11258,BOS_UP,UP,175,7.5243539584942,0,0,0,EQL,6.76559557612504,35,0,BULLISH_FVG,2.04443230805024,0.147536352127337,8,1,0,0,BULLISH_OB,8.83110450590776,0.864141491031547,175,1,0,1,0,1,9,0,16.0393091384148,1,-0.8,SWEEP
UNKNOWN,2026_03.csv,56,MARKET,1,9893,9893,0,2026-04-10T11:44:00-05:00,2026-04-10T11:44:00-05:00,LOW,HL,external,ChartPrimeLow,25230,25233,25222.25,25227.25,25222.25,1360,10.75,2.75,3,5,-1,0.465116279069767,25230,25233,25222.25,25227.25,1360,11.6752694781874,0.920749625529755,0.235540601879705,-0.428255639781281,653.55,272.191012893519,2.0809425445643,2.59542000483448,HIGH,25393,170.75,80,14.6249300985308,SSL,Resolved,10149,10151,BOS_UP,UP,255,6.98056692843489,0,0,0,EQL,1.32759248332197,3114,1,BULLISH_FVG,0,0.963575189507883,444,1,0,0,BEARISH_OB,0.984987971496947,0.706621805639114,3023,1,0,1,1,1,10,14.6249300985308,0,0,-0.818181818181818,RUN
UNKNOWN,2026_03.csv,57,MARKET,1,10148,10148,0,2026-04-10T15:59:00-05:00,2026-04-10T15:59:00-05:00,HIGH,LH,external,ChartPrimeHigh,25326,25338,25325.75,25333,25338,444,12.25,7,5,0.25,1,0.591836734693878,25326,25338,25325.75,25333,444,4.59359233390309,2.66675819479858,1.52386182559919,1.08847273257085,92.2,44.8214234490606,4.81561822125813,7.84892519979468,LOW,25222.25,115.75,255,25.1981437590151,BSL,Resolved,11163,11163,BOS_UP,UP,510,7.45603821811031,0,0,0,EQL,5.49678729948279,370,0,BEARISH_FVG,0.163270909885627,1.46943818897065,375,1,2,0,BULLISH_OB,10.8303036890799,2.23136910177024,510,1,0,1,0,2,10,0,25.1981437590151,2,-0.666666666666667,SWEEP
UNKNOWN,2026_03.csv,59,MARKET,1,10386,10386,0,2026-04-12T20:57:00-05:00,2026-04-12T20:57:00-05:00,HIGH,LH,external,ChartPrimeHigh,25083,25093.75,25083,25088.25,25093.75,282,10.75,5.25,5.5,0,1,0.488372093023256,25083,25093.75,25083,25088.25,282,6.78494145061934,1.58439097496099,0.773772336608855,0.810618638352133,97.45,44.1378239155489,2.89379168804515,4.18122108496125,LOW,24904.5,189.25,237,27.892650419662,BSL,Resolved,10564,10564,BOS_UP,UP,748,30.9508934643542,0,0,1,EQH,0.847464940095412,3201,1,BEARISH_FVG,0,46.8316495157073,235,1,1,0,BULLISH_OB,4.67948032139641,0.884311241838691,1945,1,0,1,0,3,4,0,27.892650419662,2,-0.142857142857143,SWEEP
UNKNOWN,2026_03.csv,61,MARKET,1,10929,10929,0,2026-04-13T06:00:00-05:00,2026-04-13T06:00:00-05:00,HIGH,HH,external,ChartPrimeHigh,25156.5,25194.75,25156.5,25171.5,25194.75,1483,38.25,15,23.25,0,1,0.392156862745098,25156.5,25194.75,25156.5,25171.5,1483,8.98608133391638,4.25658288397993,1.66924818979605,2.58733469418388,122.2,122.220129275009,12.1358428805237,11.13400884185,LOW,25049.5,145.25,416,16.1638866378584,BSL,Resolved,11072,11074,BOS_UP,UP,283,11.2396044779601,0,0,1,EQH,0.306028834795943,2322,1,BEARISH_FVG,0,35.360240820513,778,1,0,0,BULLISH_OB,0.667699275918421,0.639878472755153,4261,1,0,1,0,3,5,0,16.1638866378584,1,-0.25,RUN
UNKNOWN,2026_03.csv,63,MARKET,1,11599,11599,0,2026-04-13T18:10:00-05:00,2026-04-13T18:10:00-05:00,HIGH,HH,external,ChartPrimeHigh,25612.5,25619.25,25611.5,25616.5,25619.25,189,7.75,4,2.75,1,1,0.645161290322581,25612.5,25619.25,25611.5,25616.5,189,6.35846421586531,1.21884778098815,0.629082725671304,0.432494373899022,148.15,148.165878325612,1.27573405332433,0.275704504043956,LOW,25073.5,545.75,608,85.8304743837786,BSL,Resolved,12074,12075,BOS_UP,UP,527,66.7614042618672,0,0,0,EQH,3.42063732083772,15,0,BULLISH_FVG,1.88724817701391,0.550447384962391,1,0,2,0,BULLISH_OB,52.0565955493004,1.61202448453272,1961,1,0,1,0,1,6,0,85.8304743837786,1,-0.714285714285714,GRAB
UNKNOWN,2026_03.csv,65,MARKET,1,11970,11970,0,2026-04-14T00:21:00-05:00,2026-04-14T00:21:00-05:00,HIGH,LH,external,ChartPrimeHigh,25596,25598.25,25595.25,25597.75,25598.25,79,3,1.75,0.5,0.75,1,0.833333333333333,25596,25598.25,25595.25,25597.75,79,2.05510028230072,1.45978277840605,0.851539954070197,0.243297129734342,18.2,7.82048591840686,4.34065934065934,7.77445297317098,LOW,25560,38.25,315,18.6122304246772,BSL,Resolved,12071,12071,BOS_UP,UP,898,196.340783695614,0,0,1,EQH,0.364945694601513,386,1,BEARISH_FVG,0,0.973188518937368,330,1,4,0,BULLISH_OB,150.844220435292,4.98759115955401,2332,1,0,1,0,2,7,0,18.6122304246772,3,-0.555555555555556,SWEEP
UNKNOWN,2026_03.csv,67,MARKET,1,12191,12191,0,2026-04-14T04:02:00-05:00,2026-04-14T04:02:00-05:00,HIGH,HH,external,ChartPrimeHigh,25672.5,25674,25669.75,25670.75,25674,218,4.25,1.75,1.5,1,-1,0.235294117647059,25672.5,25674,25669.75,25670.75,218,5.25911446897809,0.808120839557582,0.332755639817828,0.61797475966168,92.25,41.8794400631145,2.36314363143631,3.0026666977994,LOW,25564.5,109.5,158,20.8209957486012,BSL,Resolved,12366,12368,BOS_UP,UP,119,14.4035655521146,0,0,0,EQL,12.1693491133377,97,0,BULLISH_FVG,1.71131471906311,0.332755639817828,0,0,4,0,BULLISH_OB,16.3525628710475,1.23594951932336,119,0,0,1,0,1,8,0,20.8209957486012,1,-0.777777777777778,GRAB
UNKNOWN,2026_03.csv,69,MARKET,1,13137,13137,0,2026-04-14T20:48:00-05:00,2026-04-14T20:48:00-05:00,HIGH,HH,external,ChartPrimeHigh,26038,26042.5,26037.75,26041.5,26042.5,133,4.75,3.5,1,0.25,1,0.789473684210526,26038,26042.5,26037.75,26041.5,133,3.90651816429929,1.2159165272567,0.895938493768093,0.255982426790884,68.3,52.1700105424563,1.94729136163982,1.2401760959459,LOW,25620,422.5,828,108.152575319148,BSL,Resolved,13329,13329,BOS_UP,UP,771,94.3295242724406,0,0,0,EQH,3.19978033488604,129,0,BULLISH_FVG,1.59989016744302,0.191986820093163,0,0,2,0,BULLISH_OB,98.4892387077925,0.383973640186325,771,1,0,1,0,1,9,0,108.152575319148,2,-0.8,SWEEP
UNKNOWN,2026_03.csv,70,MARKET,1,13191,13191,0,2026-04-14T21:42:00-05:00,2026-04-14T21:42:00-05:00,LOW,HL,external,ChartPrimeLow,25994,25994,25990,25992.5,25990,112,4,1.5,0,2.5,-1,0.625,25994,25994,25990,25992.5,112,4.31880294429781,0.926182567621259,0.347318462857972,-0.578864104763287,115.4,86.3807849003469,0.97053726169844,-0.0393606055319179,HIGH,26042.5,52.5,54,12.156146200029,SSL,Resolved,13352,13354,BOS_UP,UP,825,73.1684228420794,0,0,0,EQL,1.85236513524252,114,1,BEARISH_FVG,0,0.810409746668601,308,1,4,0,BULLISH_OB,76.9310395230408,0.347318462857972,825,1,0,1,1,1,10,12.156146200029,0,3,-0.818181818181818,RUN
UNKNOWN,2026_03.csv,71,MARKET,1,13329,13329,0,2026-04-15T00:00:00-05:00,2026-04-15T00:00:00-05:00,HIGH,HH,external,ChartPrimeHigh,26014,26058,26013.5,26018.25,26058,1806,44.5,4.25,39.75,0.5,1,0.106741573033708,26014,26058,26013.5,26018.25,1806,5.82639701295155,7.63765323596737,0.72943879219913,6.82239811527422,40.1,31.1366343717493,45.0374064837905,56.7145433548279,LOW,25990,68,138,11.6710206751861,BSL,Resolved,13849,13849,BOS_UP,UP,963,65.9069402834038,0,0,0,EQH,2.91775516879652,184,0,BULLISH_FVG,3.30392864701959,0.0858163284940153,183,1,0,0,BULLISH_OB,68.6959709594593,0.257448985482046,963,1,0,1,0,1,10,0,11.6710206751861,2,-0.818181818181818,SWEEP
UNKNOWN,2026_03.csv,72,MARKET,1,13380,13380,0,2026-04-15T00:51:00-05:00,2026-04-15T00:51:00-05:00,LOW,LL,external,ChartPrimeLow,25969.75,25969.75,25966,25968,25966,213,3.75,1.75,0,2,-1,0.533333333333333,25969.75,25969.75,25966,25968,213,5.06235649418498,0.740761738986092,0.345688811526843,-0.395072927459249,97.2,44.2861152055585,2.19135802469136,2.61481503768173,HIGH,26058,92,51,18.1733546631254,SSL,Resolved,13644,13644,CHOCH_DOWN,DOWN,28,4.74087512951099,0,0,1,EQL,0,0,0,BULLISH_FVG,0.0493841159324061,0.641993507121279,573,1,6,0,BEARISH_OB,7.95084266511738,0.592609391188873,28,0,1,1,1,1,10,18.1733546631254,0,2,-0.818181818181818,SWEEP
UNKNOWN,2026_03.csv,73,MARKET,1,13570,13570,0,2026-04-15T04:01:00-05:00,2026-04-15T04:01:00-05:00,HIGH,LH,external,ChartPrimeHigh,26035,26038.25,26032.75,26035,26038.25,98,5.5,0,3.25,2.25,0,0.409090909090909,26035,26038.25,26032.75,26035,98,4.23134880756055,1.29982193625178,0,0.768076598694232,62.9,23.4262673083016,1.55802861685215,1.49831808619214,LOW,25966,72.25,190,17.0749336171256,BSL,Resolved,13735,13735,CHOCH_DOWN,DOWN,218,11.4029833498451,0,0,1,EQL,0.590828152841717,427,1,BULLISH_FVG,0,0.118165630568343,424,1,3,0,BEARISH_OB,6.85360657296391,0.70899378341006,218,1,0,1,0,2,10,0,17.0749336171256,1,-0.666666666666667,SWEEP
UNKNOWN,2026_03.csv,75,MARKET,1,14012,14012,0,2026-04-15T11:23:00-05:00,2026-04-15T11:23:00-05:00,HIGH,HH,external,ChartPrimeHigh,26246,26251.5,26243,26248.25,26251.5,1047,8.5,2.25,3.25,3,1,0.617647058823529,26246,26251.5,26243,26248.25,1047,8.2986904324392,1.02425799217355,0.271127115575351,0.391628055831062,617.6,336.706608191761,1.69527202072539,1.27529424594913,LOW,25933.75,317.75,350,38.2891737662523,BSL,Resolved,14125,14126,CHOCH_UP,UP,165,25.6968255095305,0,0,0,EQL,7.77231064649339,23,0,BULLISH_FVG,1.17488416749319,0.301252350639279,1,1,4,0,BULLISH_OB,25.5461993342108,2.74139639081744,165,1,0,1,0,1,10,0,38.2891737662523,1,-0.818181818181818,GRAB
UNKNOWN,2026_03.csv,77,MARKET,1,14513,14513,0,2026-04-15T20:44:00-05:00,2026-04-15T20:44:00-05:00,HIGH,HH,external,ChartPrimeHigh,26458.5,26465.25,26453.25,26453.75,26465.25,355,12,4.75,6.75,0.5,-1,0.0416666666666667,26458.5,26465.25,26453.25,26453.75,355,5.54736391351777,2.16318961349525,0.85626255534187,2.07305671293295,115.45,107.851043110394,3.07492420961455,2.22111899052105,LOW,26102.25,363,468,65.4364858082313,BSL,Resolved,14771,14773,BOS_UP,UP,388,38.5318149903841,0,0,0,EQH,11.942609324505,122,0,BULLISH_FVG,2.2082560637764,0.721063204498417,0,0,5,0,BULLISH_OB,38.7120807915087,1.75759156096489,388,1,0,1,0,1,11,0,65.4364858082313,0,-0.833333333333333,GRAB
UNKNOWN,2026_03.csv,78,MARKET,1,14711,14711,0,2026-04-16T00:02:00-05:00,2026-04-16T00:02:00-05:00,LOW,HL,external,ChartPrimeLow,26430.25,26430.5,26416.5,26420,26416.5,373,14,10.25,0.25,3.5,-1,0.25,26430.25,26430.5,26416.5,26420,373,3.66224239899404,3.82279447254654,2.79883166740014,-0.955698618136635,36.2,30.2367326277162,10.3038674033149,11.1387696596316,HIGH,26465.25,48.75,198,13.3115164669031,SSL,Resolved,14924,14926,BOS_UP,UP,586,45.0543634264413,0,0,0,EQH,4.77849309068317,320,0,BEARISH_FVG,0.136528374019519,0.477849309068317,281,1,2,0,BULLISH_OB,45.3274201744804,2.66230329338063,586,1,0,0,1,1,12,13.3115164669031,0,1,-0.846153846153846,GRAB
UNKNOWN,2026_03.csv,79,MARKET,1,14869,14869,0,2026-04-16T02:40:00-05:00,2026-04-16T02:40:00-05:00,HIGH,HH,external,ChartPrimeHigh,26479,26488,26477.5,26485.5,26488,252,10.5,6.5,2.5,1.5,1,0.761904761904762,26479,26488,26477.5,26485.5,252,4.82620447014765,2.17562269998038,1.34681405236881,0.518005404757233,81.9,45.8529170282546,3.07692307692308,3.7096876496469,LOW,26416.5,71.5,158,14.8149545760569,BSL,Resolved,15324,15324,BOS_UP,UP,98,4.71384918329082,0,0,0,EQL,4.86925080471799,60,0,BEARISH_FVG,1.60581675474742,0.518005404757233,38,1,1,0,BULLISH_OB,6.83767134279548,0.46620486428151,98,0,0,2,0,2,12,0,14.8149545760569,1,-0.714285714285714,SWEEP
